0.140496253227165,0.965206663076967,0,0.0404500773020759,0.310382659910764,0.999912643660674,0,0,0,0,0,0.079263945850408,0.0136693590993501,0,0.658211894824062,0,0,0,0,0.999828528990337,0,0.0665036490108037,0,0,0,0,0,0,0.17526324622555,0,0,0,0,0,0,0,0.0136693590993501,0,0,0,0,0,0,0,0,0,0,0.17526324622555,0,0.0535665097691875,0,0.862201785679688,0.0136693590993501,0,0.079263945850408,0,0,0.0136693590993501,0,0.439021719391063,0,0,0,0,0,0,0.0404500773020759,0,0,0,0,0.399056804009479,0,0,0,0,0,0,0,0.20862391166959,0,0,0,0.0136693590993501,0,0,0.0404500773020759,0,0,0,0,0,0,0,0,0,0,0,0.0271518668205132,0,0.0535665097691875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15224511858904,0,0,0.706231842998894,0,0.319809286973582,0
0,0.999810420795219,0.00506157175444799,0.0299877215714591,0.17537632327825,0.999999630917735,0.0151079864124489,0,0,0,0.200104908497015,0.025052957157324,0.0151079864124489,0.0200930880096051,0.123602082411981,0,0,0,0,0.98342956702776,0,0.0446426538938661,0,0.0100975240002705,0,0,0,0,0.0151079864124489,0,0,0,0,0,0,0.00506157175444799,0,0.0200930880096051,0,0,0,0.0151079864124489,0,0,0.0779822448295353,0,0,0.0590761796978708,0,0,0,0.26992962378153,0.191945559389425,0,0,0.0299877215714591,0,0,0.490791903249869,0,0,0,0,0,0,0,0,0,0,0.00506157175444799,0,0,0,0,0,0,0,0.0446426538938661,0,0.0872923412410446,0,0,0,0,0,0,0,0,0.0151079864124489,0.0151079864124489,0,0,0,0,0,0.179550215188394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00814276722579962,0.999778083094824,0.024229927606515,0,0,0.824744335985291,0,0,0,0,0.0321753961719168,0,0.0400561666362907,0.00814276722579962,0.999996734427518,0.00814276722579962,0,0,0,0.899488615242488,0,0,0,0,0.00814276722579962,0.00814276722579962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00814276722579962,0,0,0,0.00814276722579962,0,0.0321753961719168,0.00814276722579962,0,0.00814276722579962,0.0162192297935057,0,0.0556257162584754,0,0,0,0,0,0.204616441862827,0,0,0,0,0,0,0,0,0,0.00814276722579962,0.307830581081083,0,0.00814276722579962,0,0,0,0,0,0,0,0,0,0,0.00814276722579962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00814276722579962,0.00814276722579962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0199070805309083,0.999999999177699,0.0199070805309083,0.095650592130845,0.224851004886846,0.999946335623551,0.00668021947351265,0,0,0,0.0264543163373976,0,0.0585402550408093,0,0.0895687113068216,0,0,0.00668021947351265,0,0.97880549661606,0.00668021947351265,0.095650592130845,0,0,0.0264543163373976,0.0199070805309083,0.0710765575305334,0,0.0329578151717547,0,0,0,0,0,0,0,0,0.00668021947351265,0,0.00668021947351265,0,0.0329578151717547,0,0,0.15427903317522,0,0,0.131298118807255,0,0.00668021947351265,0,0,0.0710765575305334,0.013315813614811,0.0264543163373976,0,0,0.0329578151717547,0.991762715320504,0.0199070805309083,0.0329578151717547,0,0,0,0,0.00668021947351265,0,0,0,0,0.0329578151717547,0.0199070805309083,0,0,0,0,0.0199070805309083,0,0,0.00668021947351265,0,0,0.00668021947351265,0,0,0,0,0,0,0,0,0,0.0394178692065526,0,0.0264543163373976,0,0,0,0,0,0.00668021947351265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013315813614811,0,0,0,0,0
0,0.998097283890667,0.187135408442064,0,0.114742666856519,0.999982559817916,0.177167849053685,0,0,0.0240807004406337,0.280405659470657,0,0.136060283508822,0.0928990403784618,0.03590271488846,0.070516424840558,0,0,0,0.924512663987088,0,0,0.047581520747556,0.070516424840558,0,0,0.0121137213427012,0,0,0.125466427506802,0.0240807004406337,0,0,0.0121137213427012,0,0.0121137213427012,0,0,0.0240807004406337,0.0121137213427012,0,0.0121137213427012,0,0,0.146525808491288,0.047581520747556,0,0,0,0.0240807004406337,0.146525808491288,0,0.167078064830822,0.0121137213427012,0,0,0,0,0.999999973675682,0,0.0121137213427012,0,0,0,0,0.0121137213427012,0,0,0.047581520747556,0.235191030582285,0,0.0240807004406337,0,0,0,0,0,0,0.0591188528068593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240807004406337,0,0.047581520747556,0,0.03590271488846,0.0121137213427012,0,0,0,0,0,0,0,0,0.0121137213427012,0,0,0,0,0,0,0,0,0,0,0,0
0.00613647624766809,0.999999999261784,0.00613647624766809,0,0.255809572830092,0.995475597879513,0,0,0,0,0,0,0.0243208898372052,0,0.173716080076197,0.255809572830092,0,0,0,0.995797746795274,0,0.048050273991937,0,0,0.0421725888339511,0.012235296154598,0.203675988710524,0,0.0881964583774675,0,0,0,0,0,0,0,0,0,0,0.012235296154598,0,0.00613647624766809,0,0,0.00613647624766809,0,0.0993526447440305,0.104879445847084,0.0937917191531738,0.0937917191531738,0,0,0,0,0,0,0.00613647624766809,0.0712025384087368,0.91262369935971,0.104879445847084,0,0,0,0,0,0,0,0,0,0.00613647624766809,0.346048012744502,0.104879445847084,0.0182966907980302,0,0,0,0,0,0,0.00613647624766809,0.012235296154598,0,0.158316049076485,0,0,0,0,0,0,0,0,0,0.012235296154598,0,0,0,0,0.00613647624766809,0,0,0,0.012235296154598,0.00613647624766809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00613647624766809,0,0,0,0
0,0.908820779064092,0.0240811680718294,0,0.314650142719812,0.999998495008066,0,0,0.0121139580254357,0,0.249050111204586,0,0.0359034078380395,0.0181157949320294,0.216323209269224,0.798650444105496,0,0,0.00607543446468519,0.99998790341028,0,0,0,0,0,0,0,0,0.00607543446468519,0,0,0,0,0,0.0417607135013458,0,0,0,0.00607543446468519,0,0,0.0121139580254357,0,0,0,0,0.0300102989780611,0,0,0,0,0,0.509825537846351,0,0,0,0,0.0121139580254357,0.0240811680718294,0.280410314364439,0,0,0,0,0,0,0.00607543446468519,0,0,0,0.00607543446468519,0,0,0,0,0,0,0,0,0,0,0.00607543446468519,0,0,0,0,0.00607543446468519,0.00607543446468519,0,0,0,0,0,0,0.0121139580254357,0,0,0,0,0,0,0,0,0.0240811680718294,0,0.00607543446468519,0,0,0,0,0,0,0,0,0,0,0,0.00607543446468519,0,0.0121139580254357,0
0.032823751029102,0.999999937091352,0,0.022003992216404,0.37327254289148,0.994639389330332,0.0110631932304289,0,0,0,0.0274289176020853,0,0.0165488070214679,0,0.348388368213024,0.44546026237753,0,0.00554698111495932,0,0.999603125807805,0,0.00554698111495932,0,0.0110631932304289,0.0110631932304289,0.0110631932304289,0,0,0.0165488070214679,0,0.00554698111495932,0,0,0,0,0,0,0,0.00554698111495932,0,0,0,0,0,0,0,0,0,0,0.0110631932304289,0,0,0.100292917155287,0,0,0.929970456200457,0,0.00554698111495932,0.745474943766957,0,0,0,0,0,0,0,0.0110631932304289,0,0,0.318737217136826,0.0165488070214679,0.0274289176020853,0.0110631932304289,0,0.00554698111495932,0,0,0,0,0,0,0,0,0,0,0.0165488070214679,0,0,0,0,0,0,0,0,0,0,0.0435238087593485,0.00554698111495932,0,0.00554698111495932,0,0,0.00554698111495932,0.00554698111495932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0198062288999074,0.996757572036009,0,0,0.177205464186135,0.996098470396249,0.00498876488315809,0,0,0,0.00995264199125675,0,0.00498876488315809,0.0198062288999074,0.30238647767304,0.17308015550473,0,0,0,0.999980058462227,0.00498876488315809,0,0,0.00995264199125675,0.00498876488315809,0.0295617465857265,0.0295617465857265,0,0.00995264199125675,0.00498876488315809,0,0,0,0.00498876488315809,0,0,0,0,0,0,0,0.00995264199125675,0,0,0.0148917554835542,0,0.0148917554835542,0.0148917554835542,0,0.0246961851638618,0.00498876488315809,0,0.0722739130485404,0,0,0.999998829892115,0,0.0148917554835542,0.946908260801343,0.05352786938214,0,0,0,0,0,0,0,0,0,0.0198062288999074,0.0246961851638618,0.0582495963102542,0.00498876488315809,0,0,0,0.0198062288999074,0,0,0,0,0,0,0,0,0,0,0,0.00995264199125675,0.00498876488315809,0,0,0,0,0.0148917554835542,0,0,0,0,0,0,0.00498876488315809,0.00498876488315809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00920835180604677,0.999999429110816,0.00614836149797708,0.0183319098691096,0.793785660779359,0.999977253170085,0.00307892062509636,0,0.00307892062509636,0,0.0303661010875634,0,0.0273714549998049,0,0.145524272983361,0.798189241789995,0,0,0,0.999995251060629,0.00920835180604677,0,0.00614836149797708,0,0,0.0213543879988126,0.00307892062509636,0,0.0539937134508034,0,0,0,0,0,0,0.00307892062509636,0,0.253939568003981,0.00307892062509636,0,0,0,0,0.00307892062509636,0.379958513327321,0,0,0.0122589206468443,0,0.00920835180604677,0,0,0.0122589206468443,0.213786016309207,0.00614836149797708,0,0,0.0273714549998049,0.893735953103347,0.458628952495142,0,0,0,0,0,0,0.00307892062509636,0,0.00614836149797708,0,0.00614836149797708,0.0153000970283197,0,0,0,0.00307892062509636,0,0.00920835180604677,0.00614836149797708,0,0,0,0,0,0.00307892062509636,0,0,0,0,0,0,0,0,0,0.00307892062509636,0.00307892062509636,0,0,0,0,0,0.0303661010875634,0,0,0,0,0,0,0,0,0.0939650958157332,0,0,0,0,0,0.00307892062509636,0,0,0.00920835180604677,0
